order_id|email|transactions_timestamp|total_item_quantity|purchase_revenue_in_usd|unique_items|items
303649|bryantcarrie@roth.com|1592668746605198|1|595.0|1|[{'coupon': None
303674|alyssareid@butler.org|1592668850256427|1|1195.0|1|[{'coupon': None
303663|gneal@george-ray.com|1592668802579364|2|654.0|2|[{'coupon': None
304005|kellyjoshua@gmail.com|1592670082994765|1|595.0|1|[{'coupon': None
303465|steven1897@hotmail.com|1592668051301710|1|1195.0|1|[{'coupon': None
305170|abarrett@yahoo.com|1592674324962850|1|1195.0|1|[{'coupon': None
304887|gduarte@yahoo.com|1592673219114821|1|1045.0|1|[{'coupon': None
304897|kevin83@hotmail.com|1592673270254758|1|945.0|1|[{'coupon': None
305674|peter77@roy-smith.biz|1592676036771707|1|595.0|1|[{'coupon': None
305738|pearsoncharlotte@todd.com|1592676239859901|1|1045.0|1|[{'coupon': None
306762|dereksullivan@gmail.com|1592679797260676|1|1045.0|1|[{'coupon': None
305551|patriciaproctor@morrow-sandoval.com|1592675566327465|1|1045.0|1|[{'coupon': None
306705|erin82@yahoo.com|1592679618904259|1|595.0|1|[{'coupon': None
307067|swansonjill@yahoo.com|1592680896745499|1|1195.0|1|[{'coupon': None
306547|joelhutchinson@becker.com|1592679075905181|1|1195.0|1|[{'coupon': None
307467|brownmeredith@carr.org|1592682461010126|1|1795.0|1|[{'coupon': None
306631|amyfinley@russell-gomez.biz|1592679354195744|1|1195.0|1|[{'coupon': None
308033|susan26@mejia.com|1592684756665504|1|1195.0|1|[{'coupon': None
308028|sullivangail@hotmail.com|1592684733035394|1|1045.0|1|[{'coupon': None
307193|benderjuan@yahoo.com|1592681349808079|1|1045.0|1|[{'coupon': None
307743|barryfoster@ramirez.info|1592683618136457|2|2240.0|2|[{'coupon': None
308294|hcoleman@yahoo.com|1592685755613776|2|1214.0|2|[{'coupon': None
307497|bakererin@hill.com|1592682588391232|1|595.0|1|[{'coupon': None
308667|katie1477@hotmail.com|1592687285314920|1|119.0|1|[{'coupon': None
309380|ahenderson@gmail.com|1592690774017666|1|595.0|1|[{'coupon': None
308231|michellelove@weaver.com|1592685534355663|1|595.0|1|[{'coupon': None
309102|lynchanthony@taylor-johnson.com|1592689423969520|1|595.0|1|[{'coupon': None
309326|melindamckee@gmail.com|1592690519077252|1|1795.0|1|[{'coupon': None
309619|samuelbrown@owens.com|1592692048486782|1|1195.0|1|[{'coupon': None
300671|agarcia@baker-hall.net|1592654711426939|1|535.5|1|[{'coupon': 'NEWBED10'
307873|lmcdonald66@hotmail.com|1592684150297290|1|940.5|1|[{'coupon': 'NEWBED10'
298611|melanie18@miller-turner.com|1592629589132550|1|535.5|1|[{'coupon': 'NEWBED10'
298014|odomjane@bullock.com|1592620395465330|1|850.5|1|[{'coupon': 'NEWBED10'
301202|sandra74@yahoo.com|1592657920244361|1|940.5|1|[{'coupon': 'NEWBED10'
304163|stephenterry@hotmail.com|1592670738381717|1|535.5|1|[{'coupon': 'NEWBED10'
304296|tknapp@lewis-kent.com|1592671249824815|2|642.6|2|[{'coupon': 'NEWBED10'
297527|moralesrobert@gmail.com|1592614509782924|1|1075.5|1|[{'coupon': 'NEWBED10'
309688|johnsonjoshua@stevens-greer.com|1592692508165621|1|1795.5|1|[{'coupon': 'NEWBED10'
310413|benitezjames@brown.info|1592696979615071|1|535.5|1|[{'coupon': 'NEWBED10'
299766|ashleygibson@hotmail.com|1592647004087213|1|1525.5|1|[{'coupon': 'NEWBED10'
298414|ochoajose@gmail.com|1592626438215612|1|1075.5|1|[{'coupon': 'NEWBED10'
308609|newmantodd@blair.com|1592687034221668|1|535.5|1|[{'coupon': 'NEWBED10'
297853|travis9733@hotmail.com|1592618214371434|2|903.6|2|[{'coupon': 'NEWBED10'
302162|taylor1537@yahoo.com|1592662851380843|1|535.5|1|[{'coupon': 'NEWBED10'
309255|porterandre@hotmail.com|1592690189475688|1|940.5|1|[{'coupon': 'NEWBED10'
298361|vincentjennings@chapman-vega.com|1592625465880826|1|1075.5|1|[{'coupon': 'NEWBED10'
298218|robert4614@hotmail.com|1592623395518741|1|535.5|1|[{'coupon': 'NEWBED10'
297964|zhoward@daniel.org|1592619782188231|2|1926.0|2|[{'coupon': 'NEWBED10'
299681|brandon87@hayes.biz|1592645784061268|1|1075.5|1|[{'coupon': 'NEWBED10'
299988|gerald63@riley.com|1592649308489900|1|535.5|1|[{'coupon': 'NEWBED10'
307231|russell0959@yahoo.com|1592681519641579|3|1844.1|3|[{'coupon': 'NEWBED10'
298071|kwheeler34@gmail.com|1592621211254392|1|535.5|1|[{'coupon': 'NEWBED10'
299227|sbennett52@hotmail.com|1592640214939945|1|1615.5|1|[{'coupon': 'NEWBED10'
306148|nathanielburns@evans-wilcox.info|1592677646393617|1|1795.5|1|[{'coupon': 'NEWBED10'
309542|angela1864@yahoo.com|1592691658001086|1|535.5|1|[{'coupon': 'NEWBED10'
297947|athornton@howe.com|1592619599129757|1|945.0|1|[{'coupon': None
300050|jillgonzalez@anderson-maxwell.org|1592649927646936|1|595.0|1|[{'coupon': None
300115|rblackwell@smith.com|1592650389034753|1|595.0|1|[{'coupon': None
300400|dawnbond@hotmail.com|1592652651045336|1|1045.0|1|[{'coupon': None
300220|weberstephen@hutchinson.com|1592651401784574|1|1995.0|1|[{'coupon': None
300713|richard56@yahoo.com|1592655035900026|2|1790.0|2|[{'coupon': None
301268|jessicasmith@black-cook.com|1592658307058645|1|1195.0|1|[{'coupon': None
302192|bpeters@hebert.com|1592662982951513|1|1045.0|1|[{'coupon': None
302223|david4485@yahoo.com|1592663149672530|2|1254.0|2|[{'coupon': None
302813|fvargas@hotmail.com|1592665575498282|1|1195.0|1|[{'coupon': None
303769|medinagregory9@gmail.com|1592669220656864|2|654.0|2|[{'coupon': None
304260|jhines8@gmail.com|1592671119926629|1|1195.0|1|[{'coupon': None
304708|tvaldez@stevens.com|1592672640082558|1|1195.0|1|[{'coupon': None
302768|jonathan43@hotmail.com|1592665394013134|1|1045.0|1|[{'coupon': None
304153|fhodges@jennings.com|1592670713725979|1|1045.0|1|[{'coupon': None
304334|sarahmalone@lopez.org|1592671355190782|2|2590.0|2|[{'coupon': None
304372|donald66@peterson.biz|1592671477145892|1|1195.0|1|[{'coupon': None
303901|robertperry@reyes.com|1592669713041899|1|119.0|1|[{'coupon': None
304498|terrirodriguez@gallagher.com|1592671907495574|1|1195.0|1|[{'coupon': None
303943|pricemitchell@hotmail.com|1592669890964386|1|595.0|1|[{'coupon': None
304841|jeremysloan@hotmail.com|1592673064996447|1|1795.0|1|[{'coupon': None
304375|matthew71@johnson.com|1592671483864174|1|595.0|1|[{'coupon': None
304322|virginia81@yahoo.com|1592671327139570|1|1045.0|1|[{'coupon': None
305545|jenniferwilson34@hotmail.com|1592675535772665|1|595.0|1|[{'coupon': None
305595|joy26@hotmail.com|1592675717294458|1|1045.0|1|[{'coupon': None
305088|fletcherdonald@hotmail.com|1592673974076314|1|595.0|1|[{'coupon': None
305581|robert9393@yahoo.com|1592675670645721|1|595.0|1|[{'coupon': None
306011|zperez86@yahoo.com|1592677142217116|1|1045.0|1|[{'coupon': None
307371|aprillittle@hotmail.com|1592682049401530|1|1095.0|1|[{'coupon': None
305892|miranda98@gmail.com|1592676765911701|1|1195.0|1|[{'coupon': None
307080|russellethan@yahoo.com|1592680944462650|1|1195.0|1|[{'coupon': None
306264|martinhill@johnson-webb.com|1592678051018116|1|595.0|1|[{'coupon': None
308581|petersonkathy@donaldson-smith.info|1592686871175392|1|1695.0|1|[{'coupon': None
307908|xlove@cline.com|1592684259801222|1|1045.0|1|[{'coupon': None
307376|mendezsheila@jackson-williams.com|1592682069171239|1|1045.0|1|[{'coupon': None
307655|hgarcia@walker-kemp.info|1592683224574236|1|1095.0|1|[{'coupon': None
308604|david83@watson.com|1592687015250582|1|1195.0|1|[{'coupon': None
308497|gjohnson64@gmail.com|1592686530152954|1|1045.0|1|[{'coupon': None
309690|icox1@gmail.com|1592692529739308|2|2040.0|2|[{'coupon': None
309626|stevenanderson@morgan.com|1592692095387000|1|595.0|1|[{'coupon': None
309612|ybrown@brown.info|1592691986764521|1|1095.0|1|[{'coupon': None
308678|floresjoshua@marshall.com|1592687340099881|2|1190.0|1|[{'coupon': None
309256|lisa94@knight.info|1592690190070076|1|1045.0|1|[{'coupon': None
309460|ericksondiana@higgins-phillips.com|1592691201832263|1|1045.0|1|[{'coupon': None
309881|leslieray@hotmail.com|1592693647007597|1|1795.0|1|[{'coupon': None
310204|fordkevin@gmail.com|1592695635854550|1|945.0|1|[{'coupon': None
310083|pricemelanie@brown.com|1592694959180777|1|595.0|1|[{'coupon': None
303143|kelly4447@gmail.com|1592666859198537|1|53.1|1|[{'coupon': 'NEWBED10'
299947|belinda05@guzman.com|1592648852972027|1|940.5|1|[{'coupon': 'NEWBED10'
297755|caroline91@gmail.com|1592617024874881|1|535.5|1|[{'coupon': 'NEWBED10'
308286|hpace@chung-santos.com|1592685732692418|1|1075.5|1|[{'coupon': 'NEWBED10'
297977|sreeves@cisneros.com|1592619916351952|1|940.5|1|[{'coupon': 'NEWBED10'
306385|qandrade58@hotmail.com|1592678499605087|1|535.5|1|[{'coupon': 'NEWBED10'
308628|greencharlotte@flores.com|1592687140143438|1|535.5|1|[{'coupon': 'NEWBED10'
310367|wgentry@williams.com|1592696692310714|1|1075.5|1|[{'coupon': 'NEWBED10'
303016|michelle5840@hotmail.com|1592666419851932|1|1615.5|1|[{'coupon': 'NEWBED10'
300478|kleindiana@yahoo.com|1592653320760512|1|940.5|1|[{'coupon': 'NEWBED10'
297912|joshua47@yahoo.com|1592619082191374|2|903.6|2|[{'coupon': 'NEWBED10'
305151|clarkapril@yahoo.com|1592674271039725|1|940.5|1|[{'coupon': 'NEWBED10'
301643|lisa30@beard.biz|1592660426383423|1|71.10000000000001|1|[{'coupon': 'NEWBED10'
301438|danielwiggins@newman.com|1592659356014284|1|1075.5|1|[{'coupon': 'NEWBED10'
300457|csutton@hotmail.com|1592653087237435|1|535.5|1|[{'coupon': 'NEWBED10'
297754|blake51@berger.com|1592617011136410|1|535.5|1|[{'coupon': 'NEWBED10'
301744|wphillips@evans.net|1592661026647090|1|940.5|1|[{'coupon': 'NEWBED10'
297431|rbrown@hood-butler.net|1592613618287488|1|940.5|1|[{'coupon': 'NEWBED10'
305589|voneal@lyons.com|1592675694008747|1|535.5|1|[{'coupon': 'NEWBED10'
304043|romanzachary@hotmail.com|1592670267512510|1|985.5|1|[{'coupon': 'NEWBED10'
310438|cooperjamie2@hotmail.com|1592697199580804|1|535.5|1|[{'coupon': 'NEWBED10'
305046|kbaldwin@martinez.com|1592673795454041|1|850.5|1|[{'coupon': 'NEWBED10'
310403|april36@gmail.com|1592696926386719|1|1525.5|1|[{'coupon': 'NEWBED10'
300435|hrobinson@montes.com|1592652851192850|1|535.5|1|[{'coupon': 'NEWBED10'
297282|connor71@osborne-rogers.biz|1592612142837661|1|1195.0|1|[{'coupon': None
297353|brownnatalie@campbell.com|1592612753019797|1|1795.0|1|[{'coupon': None
297355|bryan700@hotmail.com|1592612764898256|1|1995.0|1|[{'coupon': None
297825|harveyjeffrey@yahoo.com|1592617879506910|2|1640.0|2|[{'coupon': None
300126|zhunter50@hotmail.com|1592650479709728|1|1695.0|1|[{'coupon': None
299755|mblackwell@lewis.net|1592646863025984|1|1195.0|1|[{'coupon': None
299826|cduran@sanchez-wagner.biz|1592647655753562|1|1095.0|1|[{'coupon': None
299781|annasmith@franco.com|1592647238957830|1|159.0|1|[{'coupon': None
300486|chernandez@edwards.com|1592653354553887|2|2840.0|2|[{'coupon': None
300691|alexis04@yahoo.com|1592654834654647|1|595.0|1|[{'coupon': None
300842|gjones@alvarez-hawkins.com|1592655961634793|1|1045.0|1|[{'coupon': None
300810|simmonschristopher@hotmail.com|1592655730763751|1|595.0|1|[{'coupon': None
300684|reedchristopher59@yahoo.com|1592654771786116|1|945.0|1|[{'coupon': None
301055|zward@gmail.com|1592657092787377|1|1195.0|1|[{'coupon': None
301595|scott844@gmail.com|1592660166878771|1|595.0|1|[{'coupon': None
302042|olyons@fischer-sawyer.com|1592662365643981|1|595.0|1|[{'coupon': None
302446|jmontes@farmer.biz|1592664101613106|2|2190.0|1|[{'coupon': None
302557|grant47@gmail.com|1592664512046702|1|945.0|1|[{'coupon': None
302180|loretta85@hotmail.com|1592662920312649|1|595.0|1|[{'coupon': None
302629|morgangibson@yahoo.com|1592664758596970|1|1045.0|1|[{'coupon': None
304966|scottkent@barajas.info|1592673531097532|1|1195.0|1|[{'coupon': None
303541|michaelpalmer40@hotmail.com|1592668390068096|1|1195.0|1|[{'coupon': None
303226|andersonveronica@yahoo.com|1592667165187256|1|595.0|1|[{'coupon': None
303640|brownmichelle@yahoo.com|1592668706932209|1|1195.0|1|[{'coupon': None
303912|bchurch@arnold.com|1592669776717308|1|1695.0|1|[{'coupon': None
304442|kellyshepard@gmail.com|1592671674147511|1|1195.0|1|[{'coupon': None
305250|karen38@eaton.com|1592674599144163|1|1195.0|1|[{'coupon': None
304695|jclay@gmail.com|1592672602851402|1|1045.0|1|[{'coupon': None
303863|rhendricks@larson.net|1592669543043746|1|1195.0|1|[{'coupon': None
304653|turnerrobert@gmail.com|1592672468059465|1|1045.0|1|[{'coupon': None
305528|martinezkatherine@diaz.info|1592675470929667|1|945.0|1|[{'coupon': None
305671|pbarrett4@hotmail.com|1592676015513857|1|595.0|1|[{'coupon': None
304804|oclark@perry-rice.com|1592672979428316|1|1095.0|1|[{'coupon': None
305466|sgibson@ramirez-johnson.com|1592675254806028|1|595.0|1|[{'coupon': None
306427|brian23@wilson-smith.com|1592678648498570|1|1045.0|1|[{'coupon': None
306260|john94@gmail.com|1592678016002075|1|1695.0|1|[{'coupon': None
306680|scottruiz@yahoo.com|1592679521005936|1|945.0|1|[{'coupon': None
306657|matthew97@hotmail.com|1592679448250800|1|1045.0|1|[{'coupon': None
306445|ryan66@mack.biz|1592678695148967|1|945.0|1|[{'coupon': None
306497|robertwiggins@villarreal.org|1592678893756626|1|1795.0|1|[{'coupon': None
307768|richard11@pollard.com|1592683720460880|1|1045.0|1|[{'coupon': None
306807|ndavis@copeland.info|1592679982764782|1|595.0|1|[{'coupon': None
308056|craigjohn@donovan-reyes.org|1592684845780501|1|159.0|1|[{'coupon': None
308475|ghuffman@pineda.com|1592686426675654|2|714.0|2|[{'coupon': None
307352|brian96@smith-davis.info|1592681979127806|1|1995.0|1|[{'coupon': None
307514|jgreene@yahoo.com|1592682652685310|1|1045.0|1|[{'coupon': None
308383|thester26@yahoo.com|1592686022889174|1|1045.0|1|[{'coupon': None
309074|ricardo81@hotmail.com|1592689247475997|1|1195.0|1|[{'coupon': None
308317|katherine87@davis-garcia.com|1592685814610184|1|1195.0|1|[{'coupon': None
309455|nmiller@gmail.com|1592691177245933|1|1995.0|1|[{'coupon': None
309071|cproctor@gmail.com|1592689225868548|1|945.0|1|[{'coupon': None
310212|wrightchristine@miller.com|1592695690104285|1|945.0|1|[{'coupon': None
304789|michelle96@hotmail.com|1592672935405351|2|2691.0|2|[{'coupon': 'NEWBED10'
298332|david90@smith-patrick.com|1592625116803546|2|1011.6|2|[{'coupon': 'NEWBED10'
306387|jeffrey4034@gmail.com|1592678510597131|1|535.5|1|[{'coupon': 'NEWBED10'
297439|thomaslindsey@villanueva-alexander.org|1592613660151494|1|1075.5|1|[{'coupon': 'NEWBED10'
299146|craigbaldwin@powell.com|1592638982301094|1|850.5|1|[{'coupon': 'NEWBED10'
299610|lthornton@long-vaughn.com|1592645127955011|1|940.5|1|[{'coupon': 'NEWBED10'
305958|odomkayla@gmail.com|1592676952143454|1|940.5|1|[{'coupon': 'NEWBED10'
300797|kmorales@hotmail.com|1592655642277023|1|535.5|1|[{'coupon': 'NEWBED10'
308158|charlessingleton@gmail.com|1592685252402512|1|535.5|1|[{'coupon': 'NEWBED10'
301691|kennethmoore@kennedy.com|1592660711787238|1|985.5|1|[{'coupon': 'NEWBED10'
299279|hgarcia@walters.info|1592640961989133|1|1075.5|1|[{'coupon': 'NEWBED10'
297960|alyssaturner@johnson.net|1592619755145407|1|940.5|1|[{'coupon': 'NEWBED10'
300643|jonathantanner@hotmail.com|1592654526984092|1|1615.5|1|[{'coupon': 'NEWBED10'
299083|patty08@hotmail.com|1592638140295863|1|1525.5|1|[{'coupon': 'NEWBED10'
299339|kimberly63@brennan.com|1592641829749336|1|985.5|1|[{'coupon': 'NEWBED10'
302950|walexander65@gmail.com|1592666169054445|1|535.5|1|[{'coupon': 'NEWBED10'
299501|rhonda30@burns.com|1592643805423669|1|535.5|1|[{'coupon': 'NEWBED10'
297574|kathleen39@rich.com|1592614900141508|1|1075.5|1|[{'coupon': 'NEWBED10'
302282|austin71@newton.biz|1592663369562456|1|535.5|1|[{'coupon': 'NEWBED10'
299076|karla54@fernandez.com|1592638033926936|1|940.5|1|[{'coupon': 'NEWBED10'
300308|adam48@gmail.com|1592651963938625|1|1075.5|1|[{'coupon': 'NEWBED10'
301835|arthur91@gmail.com|1592661443430180|1|940.5|1|[{'coupon': 'NEWBED10'
309080|zlopez83@gmail.com|1592689299473699|3|3946.5|2|[{'coupon': 'NEWBED10'
310464|castroemily@smith.org|1592697386375647|2|588.6|2|[{'coupon': 'NEWBED10'
297644|amber0277@hotmail.com|1592615633506630|2|1254.0|2|[{'coupon': None
297212|heather78@yahoo.com|1592611667148479|1|1195.0|1|[{'coupon': None
298022|tracey53@johnson.com|1592620509119313|1|1095.0|1|[{'coupon': None
297984|davidwarner@yahoo.com|1592619986988498|1|945.0|1|[{'coupon': None
298301|clinebarbara@oconnor.biz|1592624615133679|2|1104.0|2|[{'coupon': None
299159|estradakevin@allen.net|1592639189127792|1|1095.0|1|[{'coupon': None
300368|keithmatthews@collins.org|1592652362717753|1|1045.0|1|[{'coupon': None
300612|joshua6932@yahoo.com|1592654313230633|1|595.0|1|[{'coupon': None
301141|mary2665@yahoo.com|1592657576243046|1|595.0|1|[{'coupon': None
300981|egarcia96@yahoo.com|1592656679112622|1|1195.0|1|[{'coupon': None
301637|hawkinscatherine@gmail.com|1592660413337216|1|119.0|1|[{'coupon': None
301447|jose23@yahoo.com|1592659407297473|1|1045.0|1|[{'coupon': None
301763|jennifer00@munoz.com|1592661081939550|1|1095.0|1|[{'coupon': None
301857|jameschambers@hotmail.com|1592661586840106|1|1195.0|1|[{'coupon': None
302203|cynthia85@yahoo.com|1592663070025709|1|595.0|1|[{'coupon': None
302069|rhondagreene@hotmail.com|1592662473196319|1|945.0|1|[{'coupon': None
302424|vkelley10@yahoo.com|1592663986773443|1|1095.0|1|[{'coupon': None
302811|sherriwhite@hotmail.com|1592665569311773|1|1045.0|1|[{'coupon': None
302843|cindyyoung@yahoo.com|1592665681435743|2|1004.0|2|[{'coupon': None
303799|knightpatrick@harris.com|1592669294381945|2|1024.0|2|[{'coupon': None
303491|xmorgan@hotmail.com|1592668205327608|1|945.0|1|[{'coupon': None
303292|allencynthia@yahoo.com|1592667401609546|1|1045.0|1|[{'coupon': None
303236|edwardperkins@yahoo.com|1592667196017549|2|1190.0|1|[{'coupon': None
303530|stacy71@gmail.com|1592668354061749|2|1190.0|1|[{'coupon': None
304545|sarah96@waller.net|1592672071454831|2|1640.0|2|[{'coupon': None
304983|teresa77@gmail.com|1592673592349245|1|595.0|1|[{'coupon': None
305908|lauren32@cole.info|1592676811662367|1|1695.0|1|[{'coupon': None
306431|kenneth17@yahoo.com|1592678667290212|1|1045.0|1|[{'coupon': None
306136|mossgeorge@yahoo.com|1592677592659240|1|1045.0|1|[{'coupon': None
306204|lisa07@gmail.com|1592677810617354|1|1095.0|1|[{'coupon': None
305216|xavier31@gmail.com|1592674489597973|1|1045.0|1|[{'coupon': None
305831|santiagobrandon@gmail.com|1592676563252371|1|1195.0|1|[{'coupon': None
306086|kevincollins@hotmail.com|1592677413799859|1|1195.0|1|[{'coupon': None
306410|troy25@rivera-sandoval.com|1592678592442236|1|1695.0|1|[{'coupon': None
307703|larsonsamuel@blackwell.com|1592683413887987|1|595.0|1|[{'coupon': None
307504|jane1820@gmail.com|1592682624583038|1|1195.0|1|[{'coupon': None
307696|josespence@gmail.com|1592683392120295|1|1195.0|1|[{'coupon': None
308280|adamsmelanie@ellis.net|1592685715751772|1|1695.0|1|[{'coupon': None
308499|lday@yahoo.com|1592686545198686|1|595.0|1|[{'coupon': None
308318|williammartinez@jackson.net|1592685816760454|1|1095.0|1|[{'coupon': None
307941|courtneybarron@gmail.com|1592684376339310|2|714.0|2|[{'coupon': None
307700|jensenrandall@holmes.com|1592683404809827|1|945.0|1|[{'coupon': None
308744|parkerwhitney@rodriguez-logan.org|1592687647064262|1|595.0|1|[{'coupon': None
308640|wwhite@monroe.org|1592687207820052|1|595.0|1|[{'coupon': None
308525|cheryladams6@smith.info|1592686667325727|1|1195.0|1|[{'coupon': None
308932|ksmith@king-cabrera.com|1592688552425308|1|1095.0|1|[{'coupon': None
309126|patrickwilliams@hotmail.com|1592689592412609|1|595.0|1|[{'coupon': None
308693|ronaldhubbard@gmail.com|1592687412164472|1|595.0|1|[{'coupon': None
309280|angela8061@yahoo.com|1592690330090015|1|945.0|1|[{'coupon': None
309497|tommy09@yahoo.com|1592691423307552|1|1195.0|1|[{'coupon': None
309472|theresawest@melton-smith.net|1592691259089107|1|595.0|1|[{'coupon': None
309580|reynoldsashley@yahoo.com|1592691837455727|2|2090.0|1|[{'coupon': None
309735|john76@johnson.org|1592692758724613|1|945.0|1|[{'coupon': None
310014|amanda30@baker.org|1592694452064628|1|1195.0|1|[{'coupon': None
309902|petersbruce@johnson.info|1592693783461008|1|1195.0|1|[{'coupon': None
309969|simpsonthomas@martinez.org|1592694152093886|1|1195.0|1|[{'coupon': None
303069|diana70@wright.info|1592666579062977|1|53.1|1|[{'coupon': 'NEWBED10'
308062|birdjamie@hotmail.com|1592684868318125|2|1038.6|2|[{'coupon': 'NEWBED10'
308593|lawrence99@yahoo.com|1592686941420689|1|535.5|1|[{'coupon': 'NEWBED10'
297381|crice@copeland-moss.info|1592613008840116|1|940.5|1|[{'coupon': 'NEWBED10'
303686|lschneider@kelly-edwards.org|1592668911690827|1|850.5|1|[{'coupon': 'NEWBED10'
298435|pricelori@french.com|1592626884310811|2|1071.0|1|[{'coupon': 'NEWBED10'
302025|rmartinez86@yahoo.com|1592662302969040|1|940.5|1|[{'coupon': 'NEWBED10'
299362|qrobertson52@hotmail.com|1592642016129829|1|535.5|1|[{'coupon': 'NEWBED10'
299739|yfigueroa@yahoo.com|1592646648534271|1|535.5|1|[{'coupon': 'NEWBED10'
298231|eromero@smith-whitehead.biz|1592623508887750|1|940.5|1|[{'coupon': 'NEWBED10'
300106|paul11@gmail.com|1592650308088974|1|940.5|1|[{'coupon': 'NEWBED10'
307777|frostcharles@peters-miller.com|1592683740890629|2|1386.0|2|[{'coupon': 'NEWBED10'
300719|xmoore25@hotmail.com|1592655060776314|1|1525.5|1|[{'coupon': 'NEWBED10'
299268|knappnatalie@yahoo.com|1592640864305162|1|107.10000000000001|1|[{'coupon': 'NEWBED10'
299137|kjohnson@rocha-davis.com|1592638864153183|2|1011.6|2|[{'coupon': 'NEWBED10'
303392|matthewpena@gmail.com|1592667791980473|1|850.5|1|[{'coupon': 'NEWBED10'
304097|david88@moore.info|1592670457968159|1|940.5|1|[{'coupon': 'NEWBED10'
298622|curtisparsons@hotmail.com|1592629798259604|2|1038.6|2|[{'coupon': 'NEWBED10'
305855|rharris@campbell.com|1592676640855355|1|1075.5|1|[{'coupon': 'NEWBED10'
305926|vanessayang@roach.com|1592676879746392|2|1971.0|1|[{'coupon': 'NEWBED10'
300469|tranbrendan@hotmail.com|1592653223869385|1|535.5|1|[{'coupon': 'NEWBED10'
308854|esimpson@ortiz-berger.com|1592688193137341|1|985.5|1|[{'coupon': 'NEWBED10'
298845|steven89@yahoo.com|1592633676189986|1|535.5|1|[{'coupon': 'NEWBED10'
304034|yking@smith.com|1592670218102906|1|1075.5|1|[{'coupon': 'NEWBED10'
298268|angelajohnson33@gmail.com|1592624093014523|1|940.5|1|[{'coupon': 'NEWBED10'
297716|crystalcobb@estrada-rodriguez.com|1592616409909718|1|595.0|1|[{'coupon': None
298337|valencianathan@yahoo.com|1592625185739865|1|1795.0|1|[{'coupon': None
299379|hopkinsscott@yahoo.com|1592642327633546|1|1795.0|1|[{'coupon': None
299870|qbenton@yahoo.com|1592648175174086|1|1045.0|1|[{'coupon': None
300429|beth85@ball-davis.biz|1592652801136636|1|595.0|1|[{'coupon': None
300697|jamiedavis@freeman.info|1592654900943887|1|595.0|1|[{'coupon': None
300786|susannunez@yahoo.com|1592655561373449|1|1995.0|1|[{'coupon': None
300499|melissawise@hotmail.com|1592653490018292|1|595.0|1|[{'coupon': None
301006|colin57@gmail.com|1592656788452013|1|945.0|1|[{'coupon': None
300921|nicholasthomas@giles.com|1592656378268397|1|1195.0|1|[{'coupon': None
300729|tanneryolanda@hotmail.com|1592655100784975|1|1045.0|1|[{'coupon': None
301258|rhondasmith1@yahoo.com|1592658232219745|1|595.0|1|[{'coupon': None
300846|bvazquez75@yahoo.com|1592655991728659|1|595.0|1|[{'coupon': None
301955|bradleyjohnson@yahoo.com|1592662027145223|1|945.0|1|[{'coupon': None
301671|jonesmark@yahoo.com|1592660573920371|1|1045.0|1|[{'coupon': None
304641|lthompson@kim-esparza.com|1592672425101020|1|595.0|1|[{'coupon': None
301999|anthony86@arnold.com|1592662215151436|1|945.0|1|[{'coupon': None
302570|stephanie24@rollins-carroll.com|1592664556233874|1|945.0|1|[{'coupon': None
303654|ugordon@hunt.net|1592668763367553|1|945.0|1|[{'coupon': None
302820|mgarcia21@yahoo.com|1592665590297921|1|1995.0|1|[{'coupon': None
303301|karen8791@gmail.com|1592667434930406|1|595.0|1|[{'coupon': None
303239|coreygarrett@yahoo.com|1592667228106539|2|674.0|2|[{'coupon': None
303193|mendozawendy@reilly.com|1592667028172427|1|1095.0|1|[{'coupon': None
304009|timothysmith30@hotmail.com|1592670094013375|1|595.0|1|[{'coupon': None
303010|sydneythomas@martinez-young.net|1592666404317895|1|1195.0|1|[{'coupon': None
303206|lisawise@hotmail.com|1592667102599471|1|945.0|1|[{'coupon': None
303456|emily511@gmail.com|1592668016660211|1|1195.0|1|[{'coupon': None
304011|jballard@benson-williams.info|1592670095194739|2|1774.0|2|[{'coupon': None
305079|charlesmendoza@salazar-eaton.com|1592673944330741|1|1195.0|1|[{'coupon': None
304235|dnunez@mathis-boyd.biz|1592671033146951|1|1045.0|1|[{'coupon': None
304707|amanda51@johnson-richardson.com|1592672639816781|3|2049.0|3|[{'coupon': None
304780|scarr@kelly-gonzalez.info|1592672911737330|1|945.0|1|[{'coupon': None
305875|torrespaul@white.net|1592676709588170|1|595.0|1|[{'coupon': None
306016|pattersontristan@lloyd.com|1592677161622634|1|1795.0|1|[{'coupon': None
305924|heather95@clark.com|1592676873583905|1|1195.0|1|[{'coupon': None
305944|hedwards@schaefer.com|1592676926686053|1|59.0|1|[{'coupon': None
306312|ejohnson@rollins.com|1592678244155958|2|1254.0|2|[{'coupon': None
306559|michaelcopeland@gmail.com|1592679107645428|1|1195.0|1|[{'coupon': None
307417|madelinecolon@mullins-martinez.com|1592682250855393|1|1095.0|1|[{'coupon': None
307248|thomas65@olson.org|1592681562005079|1|595.0|1|[{'coupon': None
306851|meganflores@mcdaniel.com|1592680121371993|1|595.0|1|[{'coupon': None
306864|michaelhaney@murray.com|1592680162119488|1|1995.0|1|[{'coupon': None
308367|lopeztyler@mccormick.biz|1592685989908468|1|79.0|1|[{'coupon': None
308095|ljames@whitney.com|1592685035566473|1|945.0|1|[{'coupon': None
